index,seq_id,prep,samplename,seq_count
22020,MIR-574-3P,NTTR (Corrected),NTTR3 (Corrected),337.8780159197003
22021,MIR-574-3P,circ_ligase (Corrected),circ_ligase (Corrected),24746.580501030232
22022,MIR-575,NTC (Corrected),NTC4 (Corrected),128.04958630240293
22023,MIR-575,NTC (Corrected),NTC5 (Corrected),96.82761927187882
22024,MIR-575,NTC (Corrected),NTC6 (Corrected),114.13802630905549
22025,MIR-575,NTT (Corrected),NTT4 (Corrected),296.93829803478405
22026,MIR-575,NTT (Corrected),NTT5 (Corrected),306.83624130261006
22027,MIR-575,NTT (Corrected),NTT6 (Corrected),398.4153425656742
22028,MIR-575,MTT (Corrected),MTT1 (Corrected),237.76161457251743
22029,MIR-575,MTT (Corrected),MTT2 (Corrected),357.5281898968088
22030,MIR-575,MTT (Corrected),MTT3 (Corrected),401.38712850727336
22031,MIR-575,NTTR (Corrected),NTTR1 (Corrected),103.12288297984877
22032,MIR-575,NTTR (Corrected),NTTR2 (Corrected),717.6184439325959
22033,MIR-575,NTTR (Corrected),NTTR3 (Corrected),459.6373948056646
22034,MIR-575,circ_ligase (Corrected),circ_ligase (Corrected),6148.537325351477
22035,MIR-576-3P,NTC (Corrected),NTC4 (Corrected),186.4666867552626
22036,MIR-576-3P,NTC (Corrected),NTC5 (Corrected),162.73456298641088
22037,MIR-576-3P,NTC (Corrected),NTC6 (Corrected),124.84293680084959
22038,MIR-576-3P,NTT (Corrected),NTT4 (Corrected),335.73570233684234
22039,MIR-576-3P,NTT (Corrected),NTT5 (Corrected),347.87213370390253
22040,MIR-576-3P,NTT (Corrected),NTT6 (Corrected),419.2903644408321
22041,MIR-576-3P,MTT (Corrected),MTT1 (Corrected),263.0339244283023
22042,MIR-576-3P,MTT (Corrected),MTT2 (Corrected),369.22269721501124
22043,MIR-576-3P,MTT (Corrected),MTT3 (Corrected),436.53879424944273
22044,MIR-576-3P,NTTR (Corrected),NTTR1 (Corrected),103.68784631287986
22045,MIR-576-3P,NTTR (Corrected),NTTR2 (Corrected),413.87416150944756
22046,MIR-576-3P,NTTR (Corrected),NTTR3 (Corrected),365.62685569550166
22047,MIR-576-3P,circ_ligase (Corrected),circ_ligase (Corrected),900.1218646131471
22048,MIR-576-5P,NTC (Corrected),NTC4 (Corrected),1347.0980337235023
22049,MIR-576-5P,NTC (Corrected),NTC5 (Corrected),916.0516149677999
22050,MIR-576-5P,NTC (Corrected),NTC6 (Corrected),992.9870587399217
22051,MIR-576-5P,NTT (Corrected),NTT4 (Corrected),952.1488706281002
22052,MIR-576-5P,NTT (Corrected),NTT5 (Corrected),958.2933365365682
22053,MIR-576-5P,NTT (Corrected),NTT6 (Corrected),930.065295135288
22054,MIR-576-5P,MTT (Corrected),MTT1 (Corrected),585.0057732487103
22055,MIR-576-5P,MTT (Corrected),MTT2 (Corrected),791.187651086518
22056,MIR-576-5P,MTT (Corrected),MTT3 (Corrected),846.1930219206448
22057,MIR-576-5P,NTTR (Corrected),NTTR1 (Corrected),465.1808512446784
22058,MIR-576-5P,NTTR (Corrected),NTTR2 (Corrected),335.66923398898365
22059,MIR-576-5P,NTTR (Corrected),NTTR3 (Corrected),362.2849688911071
22060,MIR-576-5P,circ_ligase (Corrected),circ_ligase (Corrected),388.68013438104265
22061,MIR-577,NTC (Corrected),NTC4 (Corrected),602.7736345218473
22062,MIR-577,NTC (Corrected),NTC5 (Corrected),441.8144795450944
22063,MIR-577,NTC (Corrected),NTC6 (Corrected),372.63367948188125
22064,MIR-577,NTT (Corrected),NTT4 (Corrected),467.33803290100974
22065,MIR-577,NTT (Corrected),NTT5 (Corrected),453.3405598864728
22066,MIR-577,NTT (Corrected),NTT6 (Corrected),664.8516332248968
22067,MIR-577,MTT (Corrected),MTT1 (Corrected),367.74523318812174
22068,MIR-577,MTT (Corrected),MTT2 (Corrected),426.2406891081066
22069,MIR-577,MTT (Corrected),MTT3 (Corrected),570.9665153928973
22070,MIR-577,NTTR (Corrected),NTTR1 (Corrected),27.661332422219125
22071,MIR-577,NTTR (Corrected),NTTR2 (Corrected),299.67390114913366
22072,MIR-577,NTTR (Corrected),NTTR3 (Corrected),128.90635304358588
22073,MIR-577,circ_ligase (Corrected),circ_ligase (Corrected),312.35887677088346
22074,MIR-578,NTC (Corrected),NTC4 (Corrected),1422.803326569142
22075,MIR-578,NTC (Corrected),NTC5 (Corrected),1043.8119695894547
22076,MIR-578,NTC (Corrected),NTC6 (Corrected),1391.881437610547
22077,MIR-578,NTT (Corrected),NTT4 (Corrected),523.333493504355
22078,MIR-578,NTT (Corrected),NTT5 (Corrected),584.5746469995455
22079,MIR-578,NTT (Corrected),NTT6 (Corrected),596.4053243792982
22080,MIR-578,MTT (Corrected),MTT1 (Corrected),1068.8944353799636
22081,MIR-578,MTT (Corrected),MTT2 (Corrected),1530.3768188160477
22082,MIR-578,MTT (Corrected),MTT3 (Corrected),1582.3407044655032
22083,MIR-578,NTTR (Corrected),NTTR1 (Corrected),4442.807342832219
22084,MIR-578,NTTR (Corrected),NTTR2 (Corrected),6675.196839768317
22085,MIR-578,NTTR (Corrected),NTTR3 (Corrected),8353.412471584688
22086,MIR-578,circ_ligase (Corrected),circ_ligase (Corrected),5548.959091435022
22087,MIR-579,NTC (Corrected),NTC4 (Corrected),580.5925268731654
22088,MIR-579,NTC (Corrected),NTC5 (Corrected),444.0523620665929
22089,MIR-579,NTC (Corrected),NTC6 (Corrected),442.86505628566624
22090,MIR-579,NTT (Corrected),NTT4 (Corrected),210.51024300680862
22091,MIR-579,NTT (Corrected),NTT5 (Corrected),231.35284132431448
22092,MIR-579,NTT (Corrected),NTT6 (Corrected),250.80593308731986
22093,MIR-579,MTT (Corrected),MTT1 (Corrected),389.477710983815
22094,MIR-579,MTT (Corrected),MTT2 (Corrected),491.886964182458
22095,MIR-579,MTT (Corrected),MTT3 (Corrected),564.4604507011812
22096,MIR-579,NTTR (Corrected),NTTR1 (Corrected),5531.7340026166485
22097,MIR-579,NTTR (Corrected),NTTR2 (Corrected),1709.8656650837338
22098,MIR-579,NTTR (Corrected),NTTR3 (Corrected),2033.6642943909778
22099,MIR-579,circ_ligase (Corrected),circ_ligase (Corrected),21442.891871366577
22100,MIR-580,NTC (Corrected),NTC4 (Corrected),516.4930439073408
22101,MIR-580,NTC (Corrected),NTC5 (Corrected),453.5761450890967
22102,MIR-580,NTC (Corrected),NTC6 (Corrected),489.2313477272104
22103,MIR-580,NTT (Corrected),NTT4 (Corrected),537.3429428591721
22104,MIR-580,NTT (Corrected),NTT5 (Corrected),543.9049881624903
22105,MIR-580,NTT (Corrected),NTT6 (Corrected),717.2758353940341
22106,MIR-580,MTT (Corrected),MTT1 (Corrected),484.5345837462057
22107,MIR-580,MTT (Corrected),MTT2 (Corrected),667.7813836986332
22108,MIR-580,MTT (Corrected),MTT3 (Corrected),877.907184523792
22109,MIR-580,NTTR (Corrected),NTTR1 (Corrected),56.53028880989935
22110,MIR-580,NTTR (Corrected),NTTR2 (Corrected),507.01737618900086
22111,MIR-580,NTTR (Corrected),NTTR3 (Corrected),237.49984292296045
22112,MIR-580,circ_ligase (Corrected),circ_ligase (Corrected),149.5036890531762
22113,MIR-581,NTC (Corrected),NTC4 (Corrected),732.4327841744831
22114,MIR-581,NTC (Corrected),NTC5 (Corrected),538.4935535701741
22115,MIR-581,NTC (Corrected),NTC6 (Corrected),641.9617896087416
22116,MIR-581,NTT (Corrected),NTT4 (Corrected),866.2642858438024
22117,MIR-581,NTT (Corrected),NTT5 (Corrected),880.8784879461775
22118,MIR-581,NTT (Corrected),NTT6 (Corrected),892.2119508010799
22119,MIR-581,MTT (Corrected),MTT1 (Corrected),984.6680381466325
22120,MIR-581,MTT (Corrected),MTT2 (Corrected),1323.73723954042
22121,MIR-581,MTT (Corrected),MTT3 (Corrected),1509.97433024982
22122,MIR-581,NTTR (Corrected),NTTR1 (Corrected),1881.6938455667214
22123,MIR-581,NTTR (Corrected),NTTR2 (Corrected),5063.736112947689
22124,MIR-581,NTTR (Corrected),NTTR3 (Corrected),6008.73069880063
22125,MIR-581,circ_ligase (Corrected),circ_ligase (Corrected),2140.39409789516
22126,MIR-582-3P,NTC (Corrected),NTC4 (Corrected),447.80425330109784
22127,MIR-582-3P,NTC (Corrected),NTC5 (Corrected),300.4334272404825
22128,MIR-582-3P,NTC (Corrected),NTC6 (Corrected),351.967066833704
22129,MIR-582-3P,NTT (Corrected),NTT4 (Corrected),261.76310448582126
22130,MIR-582-3P,NTT (Corrected),NTT5 (Corrected),297.40897428512835
22131,MIR-582-3P,NTT (Corrected),NTT6 (Corrected),311.3612718075843
22132,MIR-582-3P,MTT (Corrected),MTT1 (Corrected),187.63991906665248
22133,MIR-582-3P,MTT (Corrected),MTT2 (Corrected),228.9081640729598
22134,MIR-582-3P,MTT (Corrected),MTT3 (Corrected),372.041064474582
22135,MIR-582-3P,NTTR (Corrected),NTTR1 (Corrected),234.7989863657517
22136,MIR-582-3P,NTTR (Corrected),NTTR2 (Corrected),330.74854333020016
22137,MIR-582-3P,NTTR (Corrected),NTTR3 (Corrected),331.9665207810888
22138,MIR-582-3P,circ_ligase (Corrected),circ_ligase (Corrected),11640.933351302647
22139,MIR-582-3P-hsa,NTC (Corrected),NTC4 (Corrected),29.90665819050402
22140,MIR-582-3P-hsa,NTC (Corrected),NTC5 (Corrected),23.80325855978891
22141,MIR-582-3P-hsa,NTC (Corrected),NTC6 (Corrected),41.50311748886271
22142,MIR-582-3P-hsa,NTT (Corrected),NTT4 (Corrected),80.71388801833149
22143,MIR-582-3P-hsa,NTT (Corrected),NTT5 (Corrected),69.28537290069166
22144,MIR-582-3P-hsa,NTT (Corrected),NTT6 (Corrected),89.28527435656139
22145,MIR-582-3P-hsa,MTT (Corrected),MTT1 (Corrected),75.44250335875621
22146,MIR-582-3P-hsa,MTT (Corrected),MTT2 (Corrected),101.55721605986409
22147,MIR-582-3P-hsa,MTT (Corrected),MTT3 (Corrected),227.15654857471637
22148,MIR-582-3P-hsa,NTTR (Corrected),NTTR1 (Corrected),178.26275763742413
22149,MIR-582-3P-hsa,NTTR (Corrected),NTTR2 (Corrected),157.32225297519665
22150,MIR-582-3P-hsa,NTTR (Corrected),NTTR3 (Corrected),401.0912046842045
22151,MIR-582-3P-hsa,circ_ligase (Corrected),circ_ligase (Corrected),2365.005271132124
22152,MIR-582-5P,NTC (Corrected),NTC4 (Corrected),675.5534576952666
22153,MIR-582-5P,NTC (Corrected),NTC5 (Corrected),740.1617581795451
22154,MIR-582-5P,NTC (Corrected),NTC6 (Corrected),581.47470435851
22155,MIR-582-5P,NTT (Corrected),NTT4 (Corrected),440.07065566979156
22156,MIR-582-5P,NTT (Corrected),NTT5 (Corrected),491.80465889849347
22157,MIR-582-5P,NTT (Corrected),NTT6 (Corrected),524.3042250293443
22158,MIR-582-5P,MTT (Corrected),MTT1 (Corrected),647.029489768725
22159,MIR-582-5P,MTT (Corrected),MTT2 (Corrected),891.4457455707114
22160,MIR-582-5P,MTT (Corrected),MTT3 (Corrected),1108.1486621321592
22161,MIR-582-5P,NTTR (Corrected),NTTR1 (Corrected),1806.851183671385
22162,MIR-582-5P,NTTR (Corrected),NTTR2 (Corrected),3000.948475308518
22163,MIR-582-5P,NTTR (Corrected),NTTR3 (Corrected),4822.258457083236
22164,MIR-582-5P,circ_ligase (Corrected),circ_ligase (Corrected),7478.3089181708765
22165,MIR-583,NTC (Corrected),NTC4 (Corrected),126.39535802727222
22166,MIR-583,NTC (Corrected),NTC5 (Corrected),64.21154552187623
22167,MIR-583,NTC (Corrected),NTC6 (Corrected),109.15962738718964
22168,MIR-583,NTT (Corrected),NTT4 (Corrected),169.08055264593733
22169,MIR-583,NTT (Corrected),NTT5 (Corrected),201.51237794878372
22170,MIR-583,NTT (Corrected),NTT6 (Corrected),240.86562938333512
22171,MIR-583,MTT (Corrected),MTT1 (Corrected),141.8472410506577
22172,MIR-583,MTT (Corrected),MTT2 (Corrected),258.9056438594528
22173,MIR-583,MTT (Corrected),MTT3 (Corrected),293.1050595820225
22174,MIR-583,NTTR (Corrected),NTTR1 (Corrected),280.66111504786824
22175,MIR-583,NTTR (Corrected),NTTR2 (Corrected),297.3105032286738
22176,MIR-583,NTTR (Corrected),NTTR3 (Corrected),466.7774900690182
22177,MIR-583,circ_ligase (Corrected),circ_ligase (Corrected),2706.389270097531
22178,MIR-584,NTC (Corrected),NTC4 (Corrected),934.4598813180207
22179,MIR-584,NTC (Corrected),NTC5 (Corrected),763.0987395681807
22180,MIR-584,NTC (Corrected),NTC6 (Corrected),904.3731980969997
22181,MIR-584,NTT (Corrected),NTT4 (Corrected),679.6608338894091
22182,MIR-584,NTT (Corrected),NTT5 (Corrected),746.1631742581033
22183,MIR-584,NTT (Corrected),NTT6 (Corrected),741.9275399278614
22184,MIR-584,MTT (Corrected),MTT1 (Corrected),577.6954064482502
22185,MIR-584,MTT (Corrected),MTT2 (Corrected),821.9300685584486
22186,MIR-584,MTT (Corrected),MTT3 (Corrected),838.6515982113449
22187,MIR-584,NTTR (Corrected),NTTR1 (Corrected),191.47236532593277
22188,MIR-584,NTTR (Corrected),NTTR2 (Corrected),276.16206537394135
22189,MIR-584,NTTR (Corrected),NTTR3 (Corrected),481.97319832948574
22190,MIR-584,circ_ligase (Corrected),circ_ligase (Corrected),573.844510770312
22191,MIR-586,NTC (Corrected),NTC4 (Corrected),1122.9295671360985
22192,MIR-586,NTC (Corrected),NTC5 (Corrected),876.3766828763371
22193,MIR-586,NTC (Corrected),NTC6 (Corrected),860.0388411482809
22194,MIR-586,NTT (Corrected),NTT4 (Corrected),2779.557355581188
22195,MIR-586,NTT (Corrected),NTT5 (Corrected),2683.391380534269
22196,MIR-586,NTT (Corrected),NTT6 (Corrected),2633.5050093847594
22197,MIR-586,MTT (Corrected),MTT1 (Corrected),1730.7787670168625
22198,MIR-586,MTT (Corrected),MTT2 (Corrected),2140.2726710094576
22199,MIR-586,MTT (Corrected),MTT3 (Corrected),2156.7654049182624
22200,MIR-586,NTTR (Corrected),NTTR1 (Corrected),205.85960573536988
22201,MIR-586,NTTR (Corrected),NTTR2 (Corrected),1633.4185536641446
22202,MIR-586,NTTR (Corrected),NTTR3 (Corrected),1735.662375617764
22203,MIR-586,circ_ligase (Corrected),circ_ligase (Corrected),1055.2780519613716
22204,MIR-92B,NTC (Corrected),NTC4 (Corrected),44.037909748806726
22205,MIR-92B,NTC (Corrected),NTC5 (Corrected),45.96874558939519
22206,MIR-92B,NTC (Corrected),NTC6 (Corrected),45.44890517077522
22207,MIR-92B,NTT (Corrected),NTT4 (Corrected),137.31788574255128
22208,MIR-92B,NTT (Corrected),NTT5 (Corrected),110.20194881111085
22209,MIR-92B,NTT (Corrected),NTT6 (Corrected),128.4965152344065
22210,MIR-92B,MTT (Corrected),MTT1 (Corrected),92.90402403674852
22211,MIR-92B,MTT (Corrected),MTT2 (Corrected),142.73528122909795
22212,MIR-92B,MTT (Corrected),MTT3 (Corrected),202.50252796283675
22213,MIR-92B,NTTR (Corrected),NTTR1 (Corrected),205.5982796728687
22214,MIR-92B,NTTR (Corrected),NTTR2 (Corrected),135.8895525006568
22215,MIR-92B,NTTR (Corrected),NTTR3 (Corrected),234.54014109488352
22216,MIR-92B,circ_ligase (Corrected),circ_ligase (Corrected),1065.560720588685
22217,MIR-587,NTC (Corrected),NTC4 (Corrected),110.24143635408062
22218,MIR-587,NTC (Corrected),NTC5 (Corrected),86.74169443534247
22219,MIR-587,NTC (Corrected),NTC6 (Corrected),116.80754071372807
22220,MIR-587,NTT (Corrected),NTT4 (Corrected),221.6321481849379
22221,MIR-587,NTT (Corrected),NTT5 (Corrected),266.52479133918615
22222,MIR-587,NTT (Corrected),NTT6 (Corrected),253.24573623199862
22223,MIR-587,MTT (Corrected),MTT1 (Corrected),179.31657471539006
22224,MIR-587,MTT (Corrected),MTT2 (Corrected),278.51963611989015
22225,MIR-587,MTT (Corrected),MTT3 (Corrected),332.73708213985765
22226,MIR-587,NTTR (Corrected),NTTR1 (Corrected),189.8110241499404
22227,MIR-587,NTTR (Corrected),NTTR2 (Corrected),300.6776874815127
22228,MIR-587,NTTR (Corrected),NTTR3 (Corrected),518.0533664999973
22229,MIR-587,circ_ligase (Corrected),circ_ligase (Corrected),1413.1421536809225
22230,MIR-588,NTC (Corrected),NTC4 (Corrected),156.9295344976069
22231,MIR-588,NTC (Corrected),NTC5 (Corrected),121.58849298879628
22232,MIR-588,NTC (Corrected),NTC6 (Corrected),138.3021263377284
22233,MIR-588,NTT (Corrected),NTT4 (Corrected),320.05239415298036
22234,MIR-588,NTT (Corrected),NTT5 (Corrected),308.77926340488125
22235,MIR-588,NTT (Corrected),NTT6 (Corrected),450.77591693391525
22236,MIR-588,MTT (Corrected),MTT1 (Corrected),293.39953732138747
22237,MIR-588,MTT (Corrected),MTT2 (Corrected),376.49763427685434
22238,MIR-588,MTT (Corrected),MTT3 (Corrected),440.6192106554209
22239,MIR-588,NTTR (Corrected),NTTR1 (Corrected),264.21457025720343
22240,MIR-588,NTTR (Corrected),NTTR2 (Corrected),765.4814652311499
22241,MIR-588,NTTR (Corrected),NTTR3 (Corrected),429.54509786504536
22242,MIR-588,circ_ligase (Corrected),circ_ligase (Corrected),93.86606390238389
22243,MIR-589-star,NTC (Corrected),NTC4 (Corrected),406.066237333795
22244,MIR-589-star,NTC (Corrected),NTC5 (Corrected),348.54340061113794
22245,MIR-589-star,NTC (Corrected),NTC6 (Corrected),407.1588498748957
22246,MIR-589-star,NTT (Corrected),NTT4 (Corrected),228.09516873587742
22247,MIR-589-star,NTT (Corrected),NTT5 (Corrected),252.12695980302098
22248,MIR-589-star,NTT (Corrected),NTT6 (Corrected),311.36024764457215
22249,MIR-589-star,MTT (Corrected),MTT1 (Corrected),187.91580609935988
22250,MIR-589-star,MTT (Corrected),MTT2 (Corrected),292.8081828837412
22251,MIR-589-star,MTT (Corrected),MTT3 (Corrected),387.1371159803073
22252,MIR-589-star,NTTR (Corrected),NTTR1 (Corrected),58.746708277588105
22253,MIR-589-star,NTTR (Corrected),NTTR2 (Corrected),275.0748178734035
22254,MIR-589-star,NTTR (Corrected),NTTR3 (Corrected),384.3697043994649
22255,MIR-589-star,circ_ligase (Corrected),circ_ligase (Corrected),3954.3009248017843
22256,MIR-590-3P-rno,NTC (Corrected),NTC4 (Corrected),764.8972318578841
22257,MIR-590-3P-rno,NTC (Corrected),NTC5 (Corrected),486.61454114219305
22258,MIR-590-3P-rno,NTC (Corrected),NTC6 (Corrected),574.8134267242154
22259,MIR-590-3P-rno,NTT (Corrected),NTT4 (Corrected),706.5186465699654
22260,MIR-590-3P-rno,NTT (Corrected),NTT5 (Corrected),688.7222071097647
22261,MIR-590-3P-rno,NTT (Corrected),NTT6 (Corrected),606.8585855928415
22262,MIR-590-3P-rno,MTT (Corrected),MTT1 (Corrected),578.3570408384619
22263,MIR-590-3P-rno,MTT (Corrected),MTT2 (Corrected),837.5849287857021
22264,MIR-590-3P-rno,MTT (Corrected),MTT3 (Corrected),829.3226853451517
22265,MIR-590-3P-rno,NTTR (Corrected),NTTR1 (Corrected),1225.4096826676416
22266,MIR-590-3P-rno,NTTR (Corrected),NTTR2 (Corrected),2988.6083308728275
22267,MIR-590-3P-rno,NTTR (Corrected),NTTR3 (Corrected),3161.1824019035307
22268,MIR-590-3P-rno,circ_ligase (Corrected),circ_ligase (Corrected),14368.133673447524
22269,MIR-590-5P,NTC (Corrected),NTC4 (Corrected),762.2733393666504
22270,MIR-590-5P,NTC (Corrected),NTC5 (Corrected),654.4413668542412
22271,MIR-590-5P,NTC (Corrected),NTC6 (Corrected),737.4415667673621
22272,MIR-590-5P,NTT (Corrected),NTT4 (Corrected),443.5022695506475
22273,MIR-590-5P,NTT (Corrected),NTT5 (Corrected),456.94283304755504
22274,MIR-590-5P,NTT (Corrected),NTT6 (Corrected),592.4382434352949
22275,MIR-590-5P,MTT (Corrected),MTT1 (Corrected),413.566508582022
22276,MIR-590-5P,MTT (Corrected),MTT2 (Corrected),580.4013209440425
22277,MIR-590-5P,MTT (Corrected),MTT3 (Corrected),724.2157118884078
22278,MIR-590-5P,NTTR (Corrected),NTTR1 (Corrected),112.50340873248109
22279,MIR-590-5P,NTTR (Corrected),NTTR2 (Corrected),324.7853260835266
22280,MIR-590-5P,NTTR (Corrected),NTTR3 (Corrected),285.90065277404784
22281,MIR-590-5P,circ_ligase (Corrected),circ_ligase (Corrected),4903.144823562317
22282,MIR-590-5P-rno,NTC (Corrected),NTC4 (Corrected),465.42445177724676
22283,MIR-590-5P-rno,NTC (Corrected),NTC5 (Corrected),414.4244203008105
22284,MIR-590-5P-rno,NTC (Corrected),NTC6 (Corrected),499.1185599763321
22285,MIR-590-5P-rno,NTT (Corrected),NTT4 (Corrected),224.39580565663584
22286,MIR-590-5P-rno,NTT (Corrected),NTT5 (Corrected),215.95698903365127
22287,MIR-590-5P-rno,NTT (Corrected),NTT6 (Corrected),291.98305515526675
22288,MIR-590-5P-rno,MTT (Corrected),MTT1 (Corrected),205.95359227831784
22289,MIR-590-5P-rno,MTT (Corrected),MTT2 (Corrected),276.47466667711944
22290,MIR-590-5P-rno,MTT (Corrected),MTT3 (Corrected),352.60537199400716
22291,MIR-590-5P-rno,NTTR (Corrected),NTTR1 (Corrected),102.88129612578877
22292,MIR-590-5P-rno,NTTR (Corrected),NTTR2 (Corrected),250.7443248626285
22293,MIR-590-5P-rno,NTTR (Corrected),NTTR3 (Corrected),192.03739691641053
22294,MIR-590-5P-rno,circ_ligase (Corrected),circ_ligase (Corrected),1978.1636863495123
22295,MIR-591,NTC (Corrected),NTC4 (Corrected),984.1492122059863
22296,MIR-591,NTC (Corrected),NTC5 (Corrected),700.5963989604825
22297,MIR-591,NTC (Corrected),NTC6 (Corrected),687.0938840440299
22298,MIR-591,NTT (Corrected),NTT4 (Corrected),682.5396423629566
22299,MIR-591,NTT (Corrected),NTT5 (Corrected),654.3473972035287
22300,MIR-591,NTT (Corrected),NTT6 (Corrected),833.915837709437
22301,MIR-591,MTT (Corrected),MTT1 (Corrected),736.5486370804922
22302,MIR-591,MTT (Corrected),MTT2 (Corrected),925.3751976902622
22303,MIR-591,MTT (Corrected),MTT3 (Corrected),801.5750023235915
22304,MIR-591,NTTR (Corrected),NTTR1 (Corrected),3017.4353225731775
22305,MIR-591,NTTR (Corrected),NTTR2 (Corrected),4479.853426033757
22306,MIR-591,NTTR (Corrected),NTTR3 (Corrected),1536.3894086753107
22307,MIR-591,circ_ligase (Corrected),circ_ligase (Corrected),4629.604412175492
22308,MIR-593-star,NTC (Corrected),NTC4 (Corrected),293.6136575825654
22309,MIR-593-star,NTC (Corrected),NTC5 (Corrected),242.3038595966416
22310,MIR-593-star,NTC (Corrected),NTC6 (Corrected),241.620639916403
22311,MIR-593-star,NTT (Corrected),NTT4 (Corrected),661.8669435252302
22312,MIR-593-star,NTT (Corrected),NTT5 (Corrected),670.6022838749791
22313,MIR-593-star,NTT (Corrected),NTT6 (Corrected),930.9034326951765
22314,MIR-593-star,MTT (Corrected),MTT1 (Corrected),525.1968816098157
22315,MIR-593-star,MTT (Corrected),MTT2 (Corrected),730.8953201110585
22316,MIR-593-star,MTT (Corrected),MTT3 (Corrected),905.7830743883391
